id,baseMean,CK,RH,foldChange(RH/CK),log2FoldChange,pval,padj, 
551490,256.507864035389,253.336188485645,259.679539585133,1.02503926161282,0.0356791696812835,0.836011763060063,1, 
410332,1559.40743102604,1545.30876640532,1573.50609564676,1.01824705188661,0.0260876373369401,0.836248970138353,1, 
411102,115.103199487137,114.081426024893,116.124972949381,1.01791305557526,0.0256143397562381,0.836274394624687,1, 
102655503,550.500451852544,565.536449962283,535.464453742804,0.946825715262942,-0.078829205483066,0.836336203565116,1, 
726726,821.285786486827,797.976164535307,844.595408438347,1.05842185014409,0.081914750146782,0.836387735536381,1, 
726836,109.666039080325,91.0412988135318,128.290779347119,1.40914926543261,0.494824438541597,0.83640798982005,1, 
412584,295.426013597571,306.656693004117,284.195334191025,0.926754056488864,-0.109741570018481,0.83643577049687,1, 
411213,21.7771133604704,21.4581099214645,22.0961167994763,1.02973266892317,0.0422698449058418,0.836531360106003,1, 
552358,8872.06492172009,8503.63268336633,9240.49716007385,1.08665290519296,0.11989119342638,0.836572459782738,1, 
107964260,15.2333739283943,17.2432782860962,13.2234695706923,0.76687677083741,-0.382933324701356,0.836575712717394,1, 
100578529,507.80023613541,522.873094739599,492.727377531222,0.942346015674434,-0.085671201251229,0.836623646716746,1, 
552651,540.88556855428,456.235900865572,625.535236242988,1.3710785035904,0.455311177607398,0.836638118049917,1, 
410429,518.327138448667,519.780238855241,516.874038042093,0.994408789338455,-0.00808904680854693,0.836740517777757,1, 
410852,1287.33772570322,1267.28457151054,1307.39087989591,1.03164743680069,0.0449500171925333,0.836800151473337,1, 
725020,21.7609321419523,21.4949181194313,22.0269461644734,1.02475134085583,0.0352738776963164,0.836870205144248,1, 
100578936,135.335026442703,140.712139291642,129.957913593764,0.923572864771899,-0.11470230855977,0.83698521131656,1, 
552231,502.067459352408,521.841395643898,482.293523060917,0.92421476541894,-0.113699956447059,0.837279159561992,1, 
412547,53.1774076779974,51.5476831107734,54.8071322452214,1.06323172910494,0.0884560634695119,0.837365154824941,1, 
102655268,111.329047196182,101.200348749112,121.457745643252,1.20017121625106,0.263240235180523,0.837482675604818,1, 
102654800,0.330054139111235,0,0.66010827822247,Inf,Inf,0.837666668482985,1, 
727603,0.634914652118113,0.265885714436861,1.00394358979936,3.77584629518623,1.91680003755835,0.837690389978926,1, 
410373,1016.20600361303,956.176310470239,1076.23569675581,1.12556197530822,0.170645496159651,0.837693547712686,1, 
409860,450.581737621985,456.829514483169,444.333960760801,0.972647227628222,-0.0400114504515841,0.837764263717692,1, 
726057,86.9419423816658,89.853627352292,84.0302574110396,0.935190485761688,-0.0966678423213136,0.837769528799164,1, 
102656403,24.8683432295019,27.3980960808503,22.3385903781535,0.815333675458087,-0.29453749148188,0.837818490221456,1, 
726165,235.430410719754,230.739172734519,240.121648704989,1.04066269224803,0.0575025267756393,0.837892753641237,1, 
100577749,4.30238367801841,3.65784907259426,4.94691828344256,1.35241180958132,0.435534519354882,0.837979883132663,1, 
411790,244.145343172097,239.069921272037,249.220765072157,1.04245972787421,0.0599916507985632,0.83802017011012,1, 
100577725,1626.160770815,1785.21741222887,1467.10412940114,0.821806979559675,-0.283128511603293,0.838044968255504,1, 
408531,454.599070443367,439.38264024429,469.815500642444,1.06926277374371,0.0966164421982303,0.838063597684961,1, 
412453,381.222198321206,388.986334988677,373.458061653735,0.960080157223533,-0.0587732332189357,0.838183200481735,1, 
102655945,0.629646582188579,0.255349574577794,1.00394358979936,3.93164387079685,1.97513264794909,0.838217329931179,1, 
551467,424.656693323532,437.814153167728,411.499233479337,0.939894771564616,-0.0894288498416214,0.838283285646891,1, 
100576184,7.17853708320725,6.25215528744109,8.10491887897342,1.29633998299019,0.37444413446421,0.838376648388898,1, 
411277,3881.54921652747,3816.48259576755,3946.61583728739,1.03409769028271,0.0483724821993572,0.838387320474711,1, 
726461,3910.58238204497,3911.1833011112,3909.98146297874,0.999692717512851,-0.000443383045773347,0.838407405062619,1, 
413253,530.390187411099,520.148957106987,540.63141771521,1.03937806724086,0.05572052096212,0.838939856949072,1, 
409833,380.000720401579,377.070711419162,382.930729383996,1.0155408993257,0.0222483430965656,0.838990089902194,1, 
725623,950.660897364844,950.222106930399,951.099687799289,1.00092355341187,0.00133179103184411,0.83899038435993,1, 
100579015,520.719988493263,512.89053764421,528.549439342315,1.03053068939433,0.0433874692417801,0.839035341950181,1, 
102656560,0.621133479652453,0.265885714436861,0.976381244868045,3.67218391907965,1.87663831705764,0.839074961279184,1, 
100576480,18.4043596762811,16.447783551264,20.3609358012981,1.23791365188128,0.307910685838712,0.839173857914915,1, 
100577870,266.400778397353,275.739691378171,257.061865416535,0.932262831410733,-0.101191345891679,0.839197452126859,1, 
107964934,12.5793083520346,14.0922626746354,11.0663540294338,0.785278722440508,-0.34872328787334,0.839212425518889,1, 
410891,332.91974750724,340.018419681789,325.821075332691,0.958245366935164,-0.061532977197673,0.839285865214867,1, 
726680,66.102866909617,63.1700474234725,69.0356863957616,1.09285475017879,0.128101667138172,0.839375916185413,1, 
409442,916.102232297827,908.695994817896,923.508469777757,1.01630080361786,0.02332747264035,0.839381855614201,1, 
727568,193.44236549788,198.913635715174,187.971095280586,0.944988485101862,-0.0816313450114861,0.839392873078748,1, 
107964343,811.764235137202,799.505530129968,824.022940144435,1.03066571660922,0.0435764886802159,0.839399990074591,1, 
410494,423.496124324046,415.490713336507,431.501535311584,1.03853472884269,0.0545494610466755,0.839462129345361,1, 
724390,209.194987999784,213.810783873281,204.579192126288,0.956823544726049,-0.0636752042627361,0.83968273191655,1, 
102653702,135.257470950328,131.978537957893,138.536403942764,1.04968888189202,0.0699617897368912,0.839686153529233,1, 
413709,551.258419391012,563.48459671888,539.032242063143,0.956605105448985,-0.0640046038074703,0.839753107683212,1, 
100578779,37.2189257623983,34.127638818326,40.3102127064706,1.18116031762574,0.240204793479002,0.839770462243898,1, 
412824,837.337013146837,814.438902330031,860.235123963642,1.05623039555526,0.0789245641189125,0.839814928973569,1, 
102655834,0.764558920750005,1.18528252992311,0.343835311576895,0.290087217938831,-1.78544136716437,0.839867447220888,1, 
410084,706.636709781929,720.077227381991,693.196192181866,0.96266923299622,-0.0548879124857004,0.839944528997479,1, 
410001,768.935975364739,751.441111648526,786.430839080951,1.04656349897554,0.0656598480273575,0.839949893091652,1, 
102653914,21.4313678494128,19.3730321823259,23.4897035164998,1.2124949411858,0.277978728049135,0.840018181504898,1, 
552419,1173.65170851345,1239.23215255375,1108.07126447316,0.894159550484306,-0.161395811404061,0.840043975611486,1, 
409272,261.328584160417,271.265141444319,251.392026876515,0.926739150994515,-0.109764773861574,0.840086209695851,1, 
100576508,23.7669649263094,21.4994261627898,26.034503689829,1.21093946846304,0.276126750473351,0.840114703213574,1, 
410740,328.444499492353,324.184717496195,332.704281488511,1.02627996797047,0.0374243501503529,0.840154872649167,1, 
412925,844.728845592889,809.692136223816,879.765554961963,1.08654328676693,0.119745651150587,0.840237702788096,1, 
107964403,20.388384674893,18.8465971149217,21.9301722348642,1.16361442339642,0.218613084357248,0.840249215788784,1, 
102653604,322.091320135471,337.795078594179,306.387561676763,0.90702198194205,-0.140790579575139,0.840299387392202,1, 
410083,735.34529790631,711.3219958802,759.368599932419,1.06754550587567,0.0942975683955512,0.840410838743892,1, 
552677,1492.51687097372,1457.38331966619,1527.65042228124,1.04821456487586,0.0679340603851585,0.84041467284639,1, 
410269,3790.49620923077,4162.6323058567,3418.36011260483,0.821201552631804,-0.2841917397593,0.840472772910099,1, 
724958,0.607352307186793,0.265885714436861,0.948818899936725,3.56852154297307,1.83532648198304,0.840479559904735,1, 
411412,2036.1914429898,2084.01158520124,1988.37130077837,0.95410760424653,-0.0677761123478455,0.840489176354443,1, 
551148,357.830311826526,369.230839374437,346.429784278615,0.938247154180153,-0.0919600856412517,0.840591413047686,1, 
107964069,7.32182913302673,6.89246206789664,7.75119619815683,1.12459033097331,0.169399548010535,0.840614646644375,1, 
409559,512.842217779438,507.644454486072,518.039981072804,1.02047796739404,0.0292450342329612,0.840650097374943,1, 
412506,1506.84718627358,1550.65261636029,1463.04175618687,0.943500653048225,-0.0839045784934286,0.840759553992406,1, 
410776,309.293903993939,296.599234802122,321.988573185757,1.08560149658031,0.118494614730401,0.840769577393946,1, 
725676,36.3798130838276,35.6239889920334,37.1356371756218,1.04243343394044,0.0599552612812897,0.84079069465495,1, 
409240,1203.08452073411,1169.29632808209,1236.87271338614,1.057792352273,0.081056449996808,0.84084067303429,1, 
