id,baseMean,CK,TH,foldChange(TH/CK),log2FoldChange,pval,padj, 
724560,2194.62432582731,3504.50993206597,884.738719588651,0.252457187092942,-1.9858893454613,1.44543323546826e-05,0.00347912418304569, 
107965163,42.35340437478,10.3517797274492,74.3550290221107,7.18282565701701,2.84455149856362,1.65824217451433e-05,0.00390063784232347, 
726535,32.6549426353711,7.59440515689587,57.7154801138462,7.5997367695664,2.92594944910649,1.78493034308978e-05,0.0041053397891065, 
727597,94.9196115041712,158.133965699104,31.7052573092385,0.200496187957286,-2.31835328796977,2.54470489665554e-05,0.00572558601747496, 
807690,134.636376104284,236.877211887675,32.3955403208921,0.136760898453388,-2.87027228915909,3.33462133653604e-05,0.00734326187939319, 
807695,115321.736586758,179606.795293778,51036.6778797386,0.284157833762689,-1.81523560622768,3.96706372693042e-05,0.00823734716181309, 
107964337,24.8200413173748,5.74468953382973,43.8953931009198,7.6410383611552,2.93376870327391,3.97137089918993e-05,0.00823734716181309, 
413912,620.409453036688,287.305892660138,953.513013413238,3.31880771600176,1.73066504544311,3.97939476416091e-05,0.00823734716181309, 
725361,179.223692599908,28.4839669724943,329.963418227321,11.5841806215388,3.53408409722143,4.11915676567264e-05,0.00835946520092389, 
724520,68.9227201638753,115.432962514051,22.4124778136994,0.194160119653615,-2.36468119220645,4.82967543070755e-05,0.00961291167458137, 
726391,132.596372025776,54.477176416081,210.71556763547,3.86796052031194,1.95157306951981,5.61872599249922e-05,0.0109724177400692, 
107964907,91.7920239886403,35.6021246128278,147.981923364453,4.15654753680441,2.05538571117234,6.75982992241821e-05,0.0129563406846349, 
107963995,167.009330717246,69.4148383657287,264.603823068764,3.81192017871791,1.93051790965354,6.93189870193998e-05,0.0130445730118325, 
551966,912.783936693436,1397.60067960522,427.967193781654,0.306215645160206,-1.7073801000365,0.000113792217790677,0.0210312402523841, 
102656934,5427.42010231064,2661.93287585455,8192.90732876672,3.07780387818253,1.62190130411964,0.000118375091985763,0.0214944245974149, 
724675,1773.36868471301,888.393844468714,2658.3435249573,2.99230295381782,1.58125624736606,0.000146201037295207,0.0260893230345757, 
409288,2793.63486968525,1464.00604216683,4123.26369720368,2.81642532779508,1.49386522174688,0.00019142599173454,0.0335806612619065, 
551719,1528.94602083699,2279.27505343638,778.616988237606,0.341607296172401,-1.5495893059965,0.000252115297674663,0.0434898888488794, 
551143,2573.34693098028,1164.54949410181,3982.14436785875,3.41947198296634,1.7737735688635,0.000269968164959126,0.0458060738906058, 
552512,827.180555339908,1241.20973984582,413.151370833995,0.332861850476066,-1.58700456319816,0.000290448896354911,0.0484862270527957, 
107964836,47.4819631275929,17.5032573432032,77.4606689119826,4.42550020222731,2.14584052830045,0.000320354380045625,0.0522416514232086, 
100576392,195.396621894303,94.2847831103678,296.508460678237,3.14481776270462,1.65297641759428,0.000323040163389889,0.0522416514232086, 
